,weight,prod_distance,time_delivery,target
2377,19.0,2098.0,2.0,563124.2169504637
2378,10.0,2631.0,13.0,637122.7758336186
2379,19.0,2074.0,6.0,732918.6076797519
2380,64.0,2796.0,5.0,606216.6524994893
2381,82.0,1783.0,8.0,504576.9349412772
2382,82.0,2488.0,12.0,609426.8612369471
2383,73.0,2028.0,14.0,639902.4969504637
2384,73.0,2936.0,14.0,478806.1318136714
2385,37.0,1335.0,7.0,595930.1349294311
2386,37.0,1161.0,5.0,695483.2918136714
2387,19.0,2796.0,7.0,677518.7724644243
2388,64.0,1567.0,5.0,603889.5133498312
2389,82.0,1459.0,11.0,801859.4412148325
2390,1.0,2680.0,1.0,767406.4004500827
2391,73.0,2488.0,10.0,803484.3369504637
2392,64.0,1731.0,6.0,500250.98473402974
2393,73.0,1161.0,6.0,602460.0118735133
2394,46.0,2501.0,4.0,721721.3981415535
2395,46.0,1804.0,5.0,569014.2840008646
2396,19.0,1772.0,4.0,702369.3766874628
2397,73.0,2231.0,6.0,458788.4587274453
2398,73.0,2631.0,2.0,596326.1349294311
2399,1.0,2680.0,2.0,784350.3718735133
2400,1.0,2471.0,4.0,667417.1537311212
2401,28.0,2476.0,14.0,572186.8037311212
2402,28.0,1237.0,3.0,735496.7925970787
2403,55.0,2796.0,7.0,667257.8924994892
2404,46.0,2416.0,13.0,706766.407679752
2405,1.0,2680.0,8.0,495347.26535776514
2406,64.0,2796.0,12.0,736142.9169504638
2407,1.0,2488.0,1.0,615451.8187274452
2408,28.0,2416.0,4.0,565557.9979983787
2409,73.0,2074.0,13.0,597915.0539110985
2410,1.0,2488.0,8.0,602996.9653672726
2411,46.0,2135.0,12.0,616548.1314326305
2412,28.0,2105.0,14.0,756073.4102069426
2413,82.0,1928.0,10.0,524384.3658336187
2414,28.0,2476.0,2.0,621909.3091183892
2415,73.0,1459.0,13.0,745980.6558336186
2416,73.0,2796.0,12.0,536009.0853577651
2417,1.0,1928.0,12.0,563122.4518735134
2418,19.0,2043.0,8.0,767393.5279983788
2419,28.0,2098.0,6.0,520100.66536727257
2420,55.0,1346.0,6.0,675744.1318735133
2421,64.0,2074.0,13.0,671490.1323281042
2422,19.0,2488.0,2.0,760543.6318052801
2423,64.0,2135.0,3.0,696825.1579983787
2424,1.0,2913.0,14.0,744670.562352141
2425,28.0,2936.0,7.0,497836.9323281041
2426,82.0,1734.0,4.0,693737.5124994892
2427,64.0,2631.0,14.0,569022.1366874628
2428,37.0,1567.0,4.0,633454.5718136714
2429,1.0,2098.0,6.0,607882.7253577651
2430,28.0,2043.0,2.0,707008.6918735134
2431,46.0,2936.0,8.0,524830.2079983788
2432,46.0,1734.0,8.0,691488.4440008645
2433,1.0,2135.0,1.0,760665.1314326304
2434,10.0,1804.0,13.0,691646.4525970788
2435,46.0,1284.0,14.0,485535.602182472
2436,82.0,1928.0,4.0,703721.342182472
2437,10.0,2501.0,9.0,745176.0187274452
2438,10.0,1284.0,1.0,570231.182182472
2439,10.0,1734.0,12.0,602432.9818052801
2440,10.0,2501.0,7.0,736761.8253577651
2441,73.0,1467.0,13.0,578421.0247340297
2442,10.0,1567.0,1.0,645417.007679752
2443,19.0,2700.0,6.0,500610.98473402974
2444,82.0,1237.0,10.0,696565.5723281042
2445,19.0,2796.0,2.0,535442.0853577651
2446,46.0,2105.0,13.0,727766.5199192637
2447,64.0,1783.0,11.0,701583.9839110986
2448,73.0,2135.0,2.0,668409.8924994892
2449,37.0,2231.0,1.0,721295.6518136715
2450,10.0,1346.0,1.0,763821.3718136714
2451,73.0,2118.0,8.0,699850.1047340297
2452,64.0,1237.0,6.0,705479.8812148325
2453,37.0,2231.0,13.0,665054.7825970788
2454,10.0,2488.0,9.0,751209.4966874628
2455,46.0,1797.0,12.0,707279.407679752
2456,73.0,1237.0,10.0,608827.7253577651
2457,46.0,2936.0,14.0,761743.0569504637
2458,46.0,1161.0,3.0,701152.3502069425
2459,28.0,2501.0,8.0,478914.1318136714
2460,55.0,2471.0,13.0,455527.4647340298
2461,19.0,2488.0,9.0,608935.7253577651
2462,1.0,1237.0,10.0,695267.2918136714
2463,19.0,2501.0,3.0,682313.3491183892
2464,19.0,1928.0,1.0,671990.5727244101
2465,82.0,1797.0,7.0,723458.9479983787
2466,64.0,1804.0,1.0,594033.5504500828
2467,82.0,2135.0,10.0,541140.5047340296
2468,28.0,2488.0,12.0,572429.8037311212
2469,10.0,2501.0,14.0,634392.6249294311
2470,19.0,2476.0,4.0,644693.0647340297
2471,28.0,1928.0,11.0,692905.0849412772
2472,19.0,2476.0,3.0,800413.4908572766
2473,19.0,2501.0,1.0,486873.01668746286
2474,55.0,2936.0,7.0,707656.6918735134
2475,19.0,2135.0,11.0,610948.807679752
2476,28.0,2471.0,3.0,601359.9612148325
2477,46.0,1797.0,1.0,669826.3202069426
2478,1.0,2416.0,8.0,789265.2049412772
2479,64.0,2471.0,5.0,633112.7204500827
2480,19.0,1335.0,10.0,836610.9104500827
2481,55.0,2796.0,12.0,521601.4918136714
2482,46.0,2476.0,1.0,728657.5199192637
2483,55.0,1335.0,7.0,643987.7027244101
2484,55.0,2118.0,8.0,498196.9323281041
2485,37.0,1928.0,11.0,668202.1149294311
2486,55.0,1161.0,3.0,719757.5012369471
2487,73.0,1284.0,14.0,682653.1314326305
2488,55.0,2476.0,4.0,651881.8291183892
2489,19.0,1928.0,9.0,773707.2508572766
2490,1.0,2913.0,13.0,587193.7891183892
2491,28.0,2416.0,6.0,713208.2340008646
2492,82.0,1731.0,5.0,462760.7999192636
2493,37.0,1335.0,5.0,522976.0181415536
2494,19.0,1467.0,9.0,804969.3369504637
2495,64.0,2105.0,10.0,641338.5718735134
2496,1.0,1459.0,3.0,535662.4124994893
2497,10.0,2416.0,7.0,545218.9799192636
2498,73.0,2471.0,1.0,729192.4366874628
2499,19.0,2043.0,12.0,485778.602182472
2500,46.0,2074.0,10.0,679107.5308572765
2501,28.0,2936.0,9.0,482262.0733498312
2502,10.0,2118.0,12.0,636726.8640008646
2503,55.0,1783.0,10.0,747581.7379983788
2504,28.0,1284.0,11.0,711399.1314326305
2505,64.0,2476.0,3.0,608103.1966874629
2506,82.0,2680.0,7.0,705410.4299192637
2507,46.0,2631.0,6.0,724911.4333498311
2508,82.0,2700.0,14.0,649061.2499192636
2509,19.0,1284.0,4.0,815693.7404500827
2510,19.0,2231.0,3.0,706438.0604500828
2511,28.0,2028.0,9.0,603887.9653672726
2512,1.0,1797.0,7.0,747013.5324644243
2513,55.0,1567.0,10.0,692591.4525970788
2514,19.0,2680.0,12.0,521241.4918136714
2515,37.0,1731.0,5.0,782752.8012148325
2516,46.0,2936.0,6.0,729255.4366874628
2517,46.0,1335.0,14.0,669574.6739110985
2518,19.0,2631.0,6.0,700297.3502069425
2519,37.0,1346.0,12.0,721495.1149412772
2520,19.0,1161.0,4.0,514537.4339110986
2521,55.0,2231.0,12.0,676089.4987274453
2522,19.0,2631.0,3.0,529584.3921824719
2523,1.0,1161.0,13.0,765172.8581415537
2524,37.0,2471.0,4.0,536366.3537311212
2525,19.0,2700.0,9.0,583622.0699192637
2526,37.0,2416.0,6.0,602708.3058336186
2527,19.0,2135.0,5.0,673746.2412148325
2528,10.0,2913.0,5.0,746069.7379983788
2529,55.0,1928.0,6.0,695348.2918136714
2530,82.0,2700.0,12.0,647544.0023521412
2531,73.0,1567.0,12.0,792985.5704500827
2532,64.0,1797.0,1.0,496519.8812369472
2533,10.0,2231.0,1.0,759128.1612148324
2534,28.0,2501.0,9.0,486810.01668746286
2535,1.0,2501.0,5.0,692860.0849412772
2536,64.0,2796.0,14.0,702853.3387274452
2537,37.0,1772.0,8.0,784913.1969504637
2538,37.0,1804.0,2.0,640469.4969504637
2539,10.0,1284.0,8.0,482550.0733498312
2540,19.0,1797.0,5.0,696656.8412369471
2541,46.0,2501.0,3.0,642058.5212369472
2542,82.0,1734.0,2.0,668562.1149294311
2543,10.0,1783.0,5.0,506203.8899192636
2544,73.0,2913.0,8.0,637203.7758336186
2545,19.0,1797.0,7.0,824023.7308572765
2546,37.0,2501.0,11.0,639581.2724994892
2547,73.0,1772.0,14.0,601928.9818052801
2548,73.0,2074.0,9.0,481104.8958336187
2549,64.0,1797.0,13.0,520809.4918136714
2550,73.0,2098.0,5.0,755101.807679752
2551,82.0,1772.0,10.0,607887.1966874629
2552,82.0,1335.0,6.0,481159.4179983788
2553,37.0,1783.0,8.0,507943.7491183892
2554,1.0,1734.0,9.0,740771.1827244101
2555,10.0,1346.0,2.0,720800.6518136715
2556,82.0,1567.0,2.0,737942.5037311212
2557,19.0,2416.0,9.0,660670.0549412773
2558,19.0,1335.0,3.0,568546.2840008646
2559,28.0,1335.0,11.0,722766.6247340296
2560,64.0,2028.0,4.0,618965.1599192637
2561,37.0,1161.0,4.0,507718.7491183892
2562,1.0,2231.0,5.0,571057.957966973
2563,55.0,2700.0,10.0,717512.0537311212
2564,82.0,1772.0,2.0,691852.0849412772
2565,64.0,1284.0,12.0,744401.1281415536
2566,64.0,1797.0,10.0,768766.1749412772
2567,82.0,1346.0,2.0,544975.9799192636
2568,82.0,2098.0,9.0,712740.2340008646
2569,28.0,2631.0,13.0,486918.01668746286
2570,19.0,1772.0,2.0,823978.7308572765
2571,1.0,1467.0,1.0,642979.7027244101
2572,19.0,2028.0,10.0,602487.7879983787
2573,55.0,1772.0,4.0,800953.4908572766
2574,28.0,1567.0,3.0,486858.602182472
2575,64.0,2631.0,4.0,562987.4518735134
2576,64.0,1335.0,11.0,670451.1812369471
2577,82.0,2680.0,8.0,760303.0569504637
2578,10.0,1567.0,2.0,512201.1549294312
2579,37.0,2043.0,5.0,519236.66536727257
2580,10.0,2118.0,5.0,637898.2579669729
2581,55.0,1783.0,6.0,450871.5079669729
2582,28.0,2043.0,1.0,696134.6681415535
2583,64.0,1772.0,10.0,697068.1579983787
2584,28.0,2135.0,3.0,545650.9799192636
2585,37.0,1459.0,4.0,770206.1749412772
2586,1.0,2631.0,14.0,651261.1314326305
2587,64.0,1459.0,2.0,642209.7621824719
2588,37.0,2471.0,13.0,805174.9318735134
2589,64.0,2471.0,4.0,672234.2412148325
2590,10.0,2231.0,3.0,572861.8037311212
2591,37.0,1237.0,8.0,842917.9708572765
2592,55.0,2501.0,1.0,633999.2081415536
2593,73.0,1161.0,11.0,730488.2939110985
2594,64.0,2416.0,10.0,843772.9708572765
2595,73.0,1567.0,5.0,598347.0539110985
2596,46.0,2231.0,9.0,781960.8012148325
2597,82.0,2471.0,5.0,638832.7037311213
2598,19.0,1467.0,14.0,637194.5779983787
2599,10.0,2471.0,4.0,672200.8904500827
2600,55.0,1459.0,13.0,707711.407679752
2601,46.0,1734.0,4.0,720453.0123281042
2602,73.0,2074.0,14.0,665602.9318136714
2603,28.0,2074.0,1.0,707428.7769504638
2604,1.0,1284.0,2.0,561668.65180528
2605,82.0,1731.0,14.0,487155.602182472
2606,46.0,2416.0,7.0,695411.2918136714
2607,1.0,2501.0,8.0,676764.4987274453
2608,19.0,2416.0,10.0,525882.5533498311
2609,73.0,1237.0,12.0,736079.9169504638
2610,55.0,1797.0,3.0,823834.7308572765
2611,37.0,2231.0,3.0,575912.9627244101
2612,46.0,2488.0,9.0,586833.7891183892
2613,82.0,1928.0,6.0,602276.3058336186
2614,1.0,2074.0,7.0,580569.9787274452
2615,46.0,2796.0,2.0,745995.0187274452
2616,64.0,1731.0,8.0,784293.8653672726
2617,10.0,1804.0,12.0,735911.8579669729
2618,19.0,2796.0,13.0,726134.6124644242
2619,28.0,2231.0,14.0,669460.3653577651
2620,10.0,2936.0,13.0,669763.3202069426
2621,19.0,1772.0,12.0,682770.1314326305
2622,82.0,2501.0,5.0,677806.7724644243
2623,55.0,2118.0,7.0,575104.8123281042
2624,19.0,2680.0,14.0,615119.6123521412
2625,55.0,2936.0,3.0,450007.5079669729
2626,55.0,1804.0,5.0,681573.1314326305
2627,55.0,2796.0,14.0,557624.8108572764
2628,46.0,2135.0,13.0,733874.5212148326
2629,10.0,1161.0,1.0,538716.3723281042
2630,28.0,1928.0,12.0,798652.2239110986
2631,1.0,2913.0,1.0,762633.3718136714
2632,73.0,1335.0,3.0,546595.9799192636
2633,19.0,1161.0,3.0,755194.5849294312
2634,46.0,1804.0,2.0,804880.0153672725
2635,55.0,2700.0,5.0,752632.922182472
2636,82.0,2163.0,4.0,619010.1599192637
2637,37.0,1459.0,9.0,717238.1324994892
2638,10.0,1237.0,12.0,639625.545357765
2639,73.0,1804.0,14.0,458287.0523521411
2640,64.0,2471.0,2.0,760415.1612148324
2641,28.0,1731.0,8.0,603961.5133498312
2642,64.0,1161.0,14.0,797127.5649294312
2643,10.0,1346.0,14.0,493777.6579669729
2644,46.0,2163.0,5.0,836790.9104500827
2645,28.0,2631.0,9.0,737399.7524994892
2646,1.0,1734.0,7.0,718893.5012369471
2647,37.0,1734.0,9.0,697824.7158336187
2648,1.0,2231.0,1.0,669145.1537311212
2649,28.0,2796.0,4.0,723971.9479983787
2650,28.0,2074.0,7.0,722838.6247340296
2651,28.0,2471.0,9.0,747328.5324644243
2652,28.0,2231.0,6.0,607656.6524994893
2653,28.0,2680.0,6.0,783676.9618052801
2654,64.0,2028.0,12.0,577191.1314326305
2655,37.0,1346.0,2.0,513277.4339110986
2656,28.0,1734.0,11.0,816638.7404500827
2657,19.0,2501.0,8.0,707819.407679752
2658,1.0,1804.0,13.0,719352.5012369471
2659,10.0,1237.0,3.0,744120.0118136714
2660,55.0,1731.0,2.0,518840.66536727257
2661,73.0,2913.0,12.0,674493.6369504638
2662,55.0,2913.0,4.0,721937.3981415535
2663,10.0,1467.0,10.0,706933.0604500828
2664,64.0,2098.0,14.0,460003.4587274453
2665,82.0,2796.0,5.0,537681.1314326305
2666,37.0,2913.0,1.0,678022.7724644243
2667,55.0,1928.0,12.0,633211.5718136714
2668,37.0,1237.0,12.0,636510.8640008646
2669,55.0,2043.0,1.0,675957.2653672725
2670,73.0,2680.0,4.0,486210.602182472
2671,10.0,2913.0,2.0,723707.1858336186
2672,73.0,2471.0,3.0,693328.6037311212
2673,55.0,2680.0,6.0,543969.1387274452
2674,73.0,2796.0,7.0,802814.29180528
2675,82.0,2135.0,14.0,493930.6579669729
2676,28.0,2416.0,1.0,767998.3933498312
2677,19.0,1804.0,10.0,523534.2079983787
2678,28.0,2700.0,10.0,738516.8253577651
2679,64.0,2631.0,2.0,563259.7481415536
2680,46.0,2936.0,12.0,698067.4427244101
2681,46.0,2074.0,5.0,803440.0153672725
2682,55.0,2074.0,13.0,603252.0118735133
2683,28.0,2700.0,3.0,729111.4366874628
2684,28.0,1797.0,5.0,543403.832352141
2685,28.0,1467.0,9.0,668328.8924994892
2686,82.0,2416.0,13.0,694241.5124994892
2687,64.0,2163.0,5.0,539783.0927244101
2688,73.0,2796.0,9.0,459572.2524644242
2689,28.0,1734.0,13.0,724199.1787274452
2690,1.0,2231.0,4.0,702078.9839110986
2691,82.0,2700.0,2.0,507475.7491183892
2692,10.0,2631.0,14.0,641257.5718735134
2693,73.0,1797.0,12.0,647039.6587274452
2694,64.0,2098.0,2.0,712986.7708572765
2695,1.0,2105.0,14.0,733782.6076797519
2696,19.0,1567.0,9.0,779710.9139110985
2697,19.0,1335.0,11.0,549391.2691183892
2698,37.0,1346.0,4.0,730243.3891183891
2699,64.0,1161.0,1.0,497284.8812369472
2700,55.0,2043.0,11.0,673378.5847340297
2701,64.0,1567.0,4.0,597217.1349294311
2702,1.0,2471.0,13.0,772678.712182472
2703,37.0,1783.0,11.0,562713.8518136714
2704,82.0,2488.0,14.0,711534.1314326305
2705,73.0,1731.0,9.0,512408.1549294312
2706,73.0,2163.0,4.0,448225.9140008646
2707,10.0,2135.0,7.0,600118.2118136714
2708,64.0,1346.0,8.0,748556.6099192636
2709,1.0,2163.0,6.0,780978.1314326304
2710,64.0,1467.0,11.0,543474.1387274452
2711,28.0,2135.0,7.0,636258.7758336186
2712,46.0,2105.0,14.0,450046.7625970788
2713,73.0,2476.0,12.0,815018.7404500827
2714,10.0,1772.0,6.0,697293.1579983787
2715,55.0,1284.0,2.0,649925.2499192636
2716,73.0,1335.0,2.0,713928.2340008646
2717,82.0,2118.0,12.0,562574.8153672726
2718,1.0,2700.0,3.0,722703.6247340296
2719,1.0,1161.0,8.0,638133.6012148325
2720,1.0,1284.0,5.0,725882.1787274452
2721,82.0,2488.0,9.0,588531.9949412772
2722,73.0,2118.0,9.0,747142.1449412772
2723,64.0,1284.0,10.0,778819.9139110985
2724,73.0,1284.0,8.0,691177.0849412772
2725,1.0,1731.0,1.0,668386.3202069426
2726,10.0,1734.0,2.0,564904.0333498312
2727,64.0,1459.0,1.0,538473.3723281042
2728,10.0,2631.0,9.0,771166.712182472
2729,37.0,2163.0,6.0,679404.5308572765
2730,55.0,1467.0,9.0,612497.5447340297
2731,10.0,1161.0,6.0,793273.5704500827
2732,55.0,2680.0,14.0,600555.4781415536
2733,82.0,1161.0,10.0,593493.5504500828
2734,82.0,2796.0,7.0,637914.5779983787
2735,73.0,2105.0,5.0,513778.20020694257
2736,19.0,2028.0,7.0,676908.4987274453
2737,46.0,2631.0,9.0,579860.222352141
2738,64.0,2098.0,10.0,733695.0240008646
2739,64.0,2135.0,13.0,715640.707966973
2740,46.0,2135.0,9.0,479836.4179983788
2741,64.0,2135.0,1.0,804166.9318735134
2742,55.0,1783.0,12.0,640119.31180528
2743,46.0,2028.0,2.0,500547.98473402974
2744,55.0,2028.0,7.0,736482.2518735133
2745,55.0,1567.0,13.0,742344.1447340297
2746,10.0,2936.0,10.0,647984.6587274452
2747,1.0,1459.0,4.0,479565.8958336187
2748,55.0,1804.0,9.0,580758.9787274452
2749,19.0,1467.0,10.0,522796.0181415536
2750,28.0,2680.0,3.0,789832.2049412772
2751,64.0,2680.0,11.0,720991.1149412772
2752,1.0,2231.0,12.0,789661.2049412772
2753,1.0,1772.0,10.0,772363.712182472
2754,64.0,1284.0,3.0,633337.7204500827
2755,46.0,1161.0,1.0,723419.1858336186
2756,64.0,2098.0,12.0,719956.1149412772
2757,10.0,1731.0,2.0,643289.7621824719
2758,37.0,1284.0,11.0,844132.9708572765
2759,82.0,2074.0,13.0,584315.0699192637
2760,46.0,1731.0,11.0,669489.3679983787
2761,28.0,1459.0,13.0,563187.2169504637
2762,82.0,2163.0,11.0,481456.4179983788
2763,10.0,2043.0,11.0,676476.3923521412
2764,46.0,1237.0,11.0,570672.7725970788
2765,10.0,2163.0,12.0,734702.9169504638
2766,1.0,1797.0,8.0,744274.562352141
2767,55.0,1804.0,8.0,784769.1969504637
2768,64.0,1467.0,9.0,521824.0181415536
2769,1.0,1459.0,1.0,790525.2049412772
2770,37.0,2631.0,1.0,540087.5047340296
2771,55.0,2501.0,12.0,519047.66536727257
2772,64.0,1237.0,1.0,665395.9318136714
2773,10.0,1804.0,7.0,561747.2169504637
2774,19.0,2231.0,14.0,607151.972182472
2775,73.0,1567.0,4.0,577451.9627244101
2776,28.0,2501.0,1.0,766918.3933498312
2777,10.0,1734.0,3.0,536646.1314326305
2778,73.0,2700.0,2.0,580362.9787274452
2779,46.0,2105.0,12.0,635864.3639110986
2780,73.0,2631.0,12.0,737309.2304500827
2781,10.0,1346.0,5.0,616575.1314326305
2782,55.0,2163.0,8.0,538061.5412369472
2783,46.0,1284.0,13.0,450367.5079669729
2784,37.0,2098.0,7.0,746294.7379983788
2785,73.0,2913.0,4.0,734126.5212148326
2786,55.0,1734.0,11.0,499170.98473402974
2787,82.0,2501.0,8.0,736410.2518735133
2788,37.0,2501.0,4.0,509158.7491183892
2789,1.0,1335.0,12.0,707523.4153672726
2790,37.0,2074.0,8.0,608647.7253577651
2791,37.0,1797.0,10.0,717358.0053577651
2792,37.0,1467.0,4.0,456715.4647340298
2793,55.0,2135.0,8.0,617382.9324644243
2794,19.0,2098.0,10.0,670169.4733498312
2795,55.0,1567.0,9.0,615775.8187274452
2796,82.0,1783.0,11.0,524731.2079983788
2797,64.0,2488.0,11.0,647228.6587274452
2798,1.0,2098.0,7.0,621594.3091183892
2799,73.0,2231.0,8.0,513056.1549294312
2800,82.0,1459.0,9.0,729368.0949294312
2801,73.0,2796.0,10.0,640317.7037311213
2802,37.0,1783.0,12.0,494625.1314326305
2803,55.0,1284.0,6.0,673215.64180528
2804,55.0,1772.0,3.0,640303.5212369472
2805,82.0,2074.0,2.0,637842.1125970788
2806,10.0,2163.0,3.0,448993.7625970788
2807,46.0,2416.0,11.0,494362.6579669729
2808,55.0,2796.0,10.0,729116.0949294312
2809,73.0,1467.0,12.0,602602.3569504637
2810,28.0,2163.0,8.0,736416.5653672726
2811,73.0,1783.0,7.0,723167.1858336186
2812,10.0,1804.0,14.0,760260.1314326304
2813,46.0,2163.0,14.0,449857.7625970788
2814,19.0,2118.0,13.0,755641.4102069426
2815,1.0,2913.0,3.0,722118.6247340296
2816,64.0,2476.0,14.0,803462.29180528
2817,10.0,1567.0,13.0,669951.1323281042
2818,28.0,1237.0,8.0,671705.8904500827
2819,46.0,1335.0,3.0,696358.5723281042
2820,10.0,1237.0,13.0,676341.3923521412
2821,1.0,1161.0,1.0,799693.4908572766
2822,46.0,1335.0,9.0,707531.407679752
2823,73.0,1734.0,5.0,650744.2499192636
2824,28.0,2471.0,11.0,603815.9653672726
2825,19.0,2105.0,6.0,494508.1314326305
2826,64.0,1804.0,5.0,563574.7481415536
2827,46.0,1783.0,11.0,626626.0249412772
2828,28.0,2488.0,1.0,843988.9708572765
2829,19.0,2488.0,12.0,671274.1323281042
2830,28.0,1772.0,8.0,581147.222352141
2831,1.0,2700.0,12.0,705718.0604500828
2832,82.0,2074.0,1.0,539666.0927244101
2833,82.0,2488.0,3.0,516076.6812148326
2834,55.0,2936.0,14.0,676449.3923521412
2835,37.0,2913.0,3.0,668792.4733498312
2836,73.0,2028.0,4.0,599874.9612148325
2837,28.0,1783.0,7.0,666089.7825970788
2838,19.0,2700.0,7.0,676032.1318735133
2839,19.0,1335.0,1.0,669007.3202069426
2840,10.0,1567.0,4.0,667766.2458336187
2841,10.0,2913.0,10.0,601361.9818052801
2842,55.0,1335.0,12.0,707631.4153672726
2843,46.0,2163.0,12.0,544014.1387274452
2844,55.0,2105.0,13.0,755569.807679752
2845,1.0,1284.0,1.0,603320.9653672726
2846,1.0,1335.0,11.0,779826.1314326304
2847,46.0,1161.0,13.0,703752.6924644242
2848,10.0,2098.0,7.0,815261.7404500827
2849,10.0,1928.0,4.0,535419.4124994893
2850,19.0,1783.0,11.0,783337.8012148325
2851,28.0,2043.0,3.0,677680.207679752
2852,37.0,2231.0,11.0,707005.0604500828
2853,82.0,1467.0,7.0,798277.4702069425
2854,64.0,1237.0,13.0,578169.0247340297
2855,73.0,1804.0,11.0,519407.66536727257
2856,37.0,2796.0,9.0,589071.9949412772
2857,28.0,1567.0,4.0,677158.7724644243
2858,55.0,1161.0,4.0,784104.8653672726
2859,82.0,1772.0,1.0,652124.8291183892
2860,37.0,2028.0,2.0,672137.8904500827
2861,10.0,2098.0,5.0,752317.922182472
2862,64.0,1237.0,10.0,752416.922182472
2863,46.0,1734.0,2.0,756208.4102069426
2864,1.0,2631.0,2.0,635297.3639110986
2865,1.0,2476.0,4.0,677212.207679752
2866,82.0,1467.0,8.0,747876.9133498312
2867,19.0,1797.0,12.0,715727.1225970787
2868,73.0,2231.0,12.0,575094.2012369471
2869,73.0,1783.0,14.0,729300.4366874628
2870,28.0,2074.0,4.0,692726.4525970788
2871,19.0,1284.0,6.0,485865.01668746286
2872,46.0,2135.0,14.0,693506.5579669729
2873,19.0,1346.0,5.0,734710.30180528
2874,28.0,2043.0,6.0,549679.2691183892
2875,28.0,1734.0,1.0,608395.7253577651
2876,73.0,2936.0,10.0,635432.3639110986
2877,82.0,2488.0,1.0,739294.1612369472
2878,1.0,2043.0,14.0,557481.7439110986
2879,10.0,1734.0,8.0,728842.3802069426
2880,55.0,1237.0,2.0,843313.9708572765
2881,37.0,1772.0,10.0,648119.6587274452
2882,73.0,2700.0,3.0,464948.22911838925
2883,55.0,2028.0,9.0,581577.9787274452
2884,10.0,2135.0,3.0,720597.0123281042
2885,37.0,2098.0,3.0,465407.22911838925
2886,1.0,2231.0,6.0,504454.1724644242
2887,37.0,2105.0,11.0,504553.1724644242
2888,55.0,2936.0,12.0,798601.4702069425
2889,1.0,2163.0,10.0,601188.0508572765
2890,55.0,2471.0,11.0,710454.1314326305
2891,82.0,1783.0,5.0,745809.6558336186
2892,1.0,2163.0,1.0,608034.2537311212
2893,64.0,1783.0,8.0,693931.1853577651
2894,46.0,2043.0,13.0,681330.1314326305
2895,73.0,2074.0,1.0,562267.4518735134
2896,19.0,1346.0,1.0,734731.7925970787
2897,46.0,1804.0,6.0,752200.922182472
2898,82.0,1161.0,12.0,573311.0324994893
2899,19.0,2163.0,7.0,562178.8153672726
2900,55.0,1783.0,1.0,633733.7204500827
2901,28.0,2028.0,14.0,478725.1318136714
2902,73.0,1346.0,4.0,669678.3679983787
2903,46.0,2488.0,3.0,565134.8358336187
2904,46.0,1284.0,2.0,493729.7924994892
2905,73.0,1804.0,5.0,633420.6249294311
2906,73.0,1804.0,9.0,614084.6123521412
2907,1.0,2163.0,5.0,599254.2118136714
2908,73.0,1459.0,4.0,702713.342182472
2909,55.0,2680.0,5.0,615684.1314326305
2910,19.0,1161.0,2.0,747633.9133498312
2911,64.0,1797.0,5.0,518474.3218052801
2912,1.0,2105.0,5.0,720022.3127244101
2913,73.0,2700.0,7.0,520085.8918735134
2914,64.0,2043.0,6.0,543726.1387274452
2915,28.0,1161.0,6.0,692041.0849412772
2916,10.0,2700.0,10.0,492595.43259707873
2917,73.0,1346.0,11.0,735779.7524994892
2918,64.0,2501.0,6.0,574401.6076797519
2919,37.0,1772.0,12.0,569808.7725970788
2920,64.0,2631.0,1.0,669053.2458336187
2921,73.0,2118.0,6.0,641367.1153672726
2922,73.0,2043.0,10.0,457255.4647340298
2923,1.0,2118.0,7.0,747228.9133498312
2924,37.0,2028.0,3.0,603529.5133498312
2925,46.0,1928.0,1.0,751071.9091183891
2926,55.0,1459.0,9.0,730704.2939110985
2927,28.0,1567.0,11.0,777634.4402069426
2928,46.0,1928.0,6.0,533983.1025970788
2929,19.0,1467.0,5.0,695890.5723281042
2930,55.0,2135.0,2.0,784464.8653672726
2931,10.0,1772.0,7.0,668281.1537311212
2932,46.0,1783.0,7.0,660157.0549412773
2933,28.0,2631.0,4.0,575500.8123281042
2934,28.0,1804.0,6.0,603610.3569504637
2935,82.0,1772.0,4.0,714965.707966973
2936,55.0,1783.0,13.0,700693.3502069425
2937,37.0,1237.0,10.0,570814.957966973
2938,10.0,2476.0,9.0,653564.8291183892
2939,10.0,2471.0,8.0,587238.7891183892
2940,28.0,1459.0,4.0,492985.6579669729
2941,73.0,1467.0,6.0,668953.6739110985
2942,10.0,2028.0,13.0,729408.2939110985
2943,37.0,2488.0,5.0,700805.6049294312
2944,46.0,2163.0,1.0,450772.5079669729
2945,55.0,2163.0,3.0,742824.0118136714
2946,37.0,1928.0,13.0,641473.5718735134
2947,82.0,2105.0,6.0,751974.4966874628
2948,64.0,1161.0,10.0,535649.0853577651
2949,64.0,1467.0,2.0,509014.7491183892
2950,28.0,1237.0,9.0,761491.0569504637
2951,1.0,1467.0,3.0,718222.0053577651
2952,46.0,2913.0,9.0,836205.9104500827
2953,55.0,2796.0,5.0,668814.3679983787
2954,19.0,2163.0,4.0,724729.172352141
2955,19.0,2105.0,5.0,746062.1449412772
2956,1.0,1567.0,4.0,454518.4923281041
2957,28.0,2476.0,9.0,518690.3218052801
2958,55.0,1567.0,1.0,639500.2724994892
2959,1.0,2231.0,3.0,706831.8691183892
2960,55.0,1467.0,7.0,776908.0749294312
